logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,曲率情報のレーン数,形状インデックス,方位角[deg],曲率値[1/m]
158333,0x18876,False,387,10882,19872,1,1,44,338.76,-0.022
158333,0x18876,False,387,10882,19872,1,1,45,340.03000000000003,-0.022
158333,0x18876,False,387,10882,19872,1,1,46,341.29,-0.0221
158333,0x18876,False,387,10882,19872,1,1,47,342.56,-0.0222
158333,0x18876,False,387,10882,19872,1,1,48,343.84000000000003,-0.0224
158333,0x18876,False,387,10882,19872,1,1,49,345.13,-0.0227
158333,0x18876,False,387,10882,19872,1,1,50,346.44,-0.023
158333,0x18876,False,387,10882,19872,1,1,51,347.77,-0.0232
158333,0x18876,False,387,10882,19872,1,1,52,349.1,-0.0232
158333,0x18876,False,387,10882,19872,1,1,53,350.43,-0.0233
158333,0x18876,False,387,10882,19872,1,1,54,351.78000000000003,-0.0235
158333,0x18876,False,387,10882,19872,1,1,55,353.14,-0.0238
158333,0x18876,False,387,10882,19872,1,1,56,354.51,-0.0241
158333,0x18876,False,387,10882,19872,1,1,57,355.90000000000003,-0.0245
158333,0x18876,False,387,10882,19872,1,1,58,357.33,-0.025
158333,0x18876,False,387,10882,19872,1,1,59,358.77,-0.0253
158333,0x18876,False,387,10882,19872,1,1,60,0.23,-0.0253
158333,0x18876,False,387,10882,19872,1,1,61,1.68,-0.0253
158333,0x18876,False,387,10882,19872,1,1,62,3.13,-0.0253
158333,0x18876,False,387,10882,19872,1,1,63,4.58,-0.0252
158333,0x18876,False,387,10882,19872,1,1,64,6.0200000000000005,-0.0249
158333,0x18876,False,387,10882,19872,1,1,65,7.44,-0.0244
158333,0x18876,False,387,10882,19872,1,1,66,8.82,-0.0239
158333,0x18876,False,387,10882,19872,1,1,67,10.18,-0.0235
158333,0x18876,False,387,10882,19872,1,1,68,11.53,-0.0233
158333,0x18876,False,387,10882,19872,1,1,69,12.86,-0.0233
158333,0x18876,False,387,10882,19872,1,1,70,14.200000000000001,-0.0232
158333,0x18876,False,387,10882,19872,1,1,71,15.530000000000001,-0.0232
158333,0x18876,False,387,10882,19872,1,1,72,16.87,-0.0232
158333,0x18876,False,387,10882,19872,1,1,73,18.19,-0.0231
158333,0x18876,False,387,10882,19872,1,1,74,19.52,-0.0231
158333,0x18876,False,387,10882,19872,1,1,75,20.85,-0.0231
158333,0x18876,False,387,10882,19872,1,1,76,22.16,-0.0226
158333,0x18876,False,387,10882,19872,1,1,77,23.42,-0.021
158333,0x18876,False,387,10882,19872,1,1,78,24.54,-0.0179
158333,0x18876,False,387,10882,19872,1,1,79,25.47,-0.0143
158333,0x18876,False,387,10882,19872,1,1,80,27.25,-0.0081
158333,0x18876,False,387,10882,19872,1,1,81,28.59,-0.0075
158333,0x18876,False,387,10882,19872,1,1,82,29.85,-0.007
158333,0x18876,False,387,10882,19872,1,1,83,30.240000000000002,-0.0066
158466,0x18880,False,387,19872,31048,1,1,0,135.78,-0.0164
158466,0x18880,False,387,19872,31048,1,1,1,138.45000000000002,-0.015
158466,0x18880,False,387,19872,31048,1,1,2,141.03,-0.0156
158466,0x18880,False,387,19872,31048,1,1,3,144.22,-0.021
158466,0x18880,False,387,19872,31048,1,1,4,145.45000000000002,-0.0217
158466,0x18880,False,387,19872,31048,1,1,5,146.71,-0.0223
158466,0x18880,False,387,19872,31048,1,1,6,148.0,-0.0228
158466,0x18880,False,387,19872,31048,1,1,7,149.33,-0.0235
158466,0x18880,False,387,19872,31048,1,1,8,150.71,-0.0248
158466,0x18880,False,387,19872,31048,1,1,9,152.17000000000002,-0.0261
158466,0x18880,False,387,19872,31048,1,1,10,153.68,-0.0267
158466,0x18880,False,387,19872,31048,1,1,11,155.22,-0.0267
158466,0x18880,False,387,19872,31048,1,1,12,156.74,-0.0263
158466,0x18880,False,387,19872,31048,1,1,13,158.24,-0.026
158466,0x18880,False,387,19872,31048,1,1,14,159.72,-0.0256
158466,0x18880,False,387,19872,31048,1,1,15,161.17000000000002,-0.0252
158466,0x18880,False,387,19872,31048,1,1,16,162.61,-0.0247
158466,0x18880,False,387,19872,31048,1,1,17,164.0,-0.024
158466,0x18880,False,387,19872,31048,1,1,18,165.35,-0.0231
158466,0x18880,False,387,19872,31048,1,1,19,166.65,-0.0224
158466,0x18880,False,387,19872,31048,1,1,20,167.92000000000002,-0.0221
158466,0x18880,False,387,19872,31048,1,1,21,169.18,-0.0221
158466,0x18880,False,387,19872,31048,1,1,22,170.45000000000002,-0.0221
158466,0x18880,False,387,19872,31048,1,1,23,171.71,-0.0221
158466,0x18880,False,387,19872,31048,1,1,24,172.98,-0.0221
158466,0x18880,False,387,19872,31048,1,1,25,174.25,-0.0221
158466,0x18880,False,387,19872,31048,1,1,26,175.51,-0.0222
158466,0x18880,False,387,19872,31048,1,1,27,176.8,-0.0225
158466,0x18880,False,387,19872,31048,1,1,28,178.1,-0.0229
158466,0x18880,False,387,19872,31048,1,1,29,179.42000000000002,-0.0232
158466,0x18880,False,387,19872,31048,1,1,30,180.75,-0.0233
158466,0x18880,False,387,19872,31048,1,1,31,182.09,-0.0234
158466,0x18880,False,387,19872,31048,1,1,32,183.43,-0.0234
158466,0x18880,False,387,19872,31048,1,1,33,184.78,-0.0234
158466,0x18880,False,387,19872,31048,1,1,34,186.12,-0.0233
158466,0x18880,False,387,19872,31048,1,1,35,187.45000000000002,-0.0231
158466,0x18880,False,387,19872,31048,1,1,36,188.77,-0.023
158466,0x18880,False,387,19872,31048,1,1,37,190.08,-0.0229
158466,0x18880,False,387,19872,31048,1,1,38,191.39000000000001,-0.0228
158466,0x18880,False,387,19872,31048,1,1,39,192.70000000000002,-0.0227
158466,0x18880,False,387,19872,31048,1,1,40,194.0,-0.0227
158466,0x18880,False,387,19872,31048,1,1,41,195.3,-0.0227
158466,0x18880,False,387,19872,31048,1,1,42,196.6,-0.0227
158466,0x18880,False,387,19872,31048,1,1,43,197.9,-0.0227
158466,0x18880,False,387,19872,31048,1,1,44,199.20000000000002,-0.0226
158466,0x18880,False,387,19872,31048,1,1,45,200.49,-0.0226
158466,0x18880,False,387,19872,31048,1,1,46,201.78,-0.0225
158466,0x18880,False,387,19872,31048,1,1,47,203.07,-0.0225
158466,0x18880,False,387,19872,31048,1,1,48,204.36,-0.0224
158466,0x18880,False,387,19872,31048,1,1,49,205.64000000000001,-0.022
158466,0x18880,False,387,19872,31048,1,1,50,206.87,-0.021
158466,0x18880,False,387,19872,31048,1,1,51,208.04,-0.0196
158466,0x18880,False,387,19872,31048,1,1,52,209.12,-0.0183
158466,0x18880,False,387,19872,31048,1,1,53,212.26,-0.0197
158466,0x18880,False,387,19872,31048,1,1,54,214.79,-0.0242
158466,0x18880,False,387,19872,31048,1,1,55,216.21,-0.0251
158466,0x18880,False,387,19872,31048,1,1,56,217.65,-0.0252
