logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,Lane Line形状情報数,Lane Line ID,形状要素点数,緯度[deg],経度[deg],高さ[m]
85101,0x18729,False,362,1139280,1154273,15,5,21475697629,26,34.115157200516,-117.97739571844633,89.493
85101,0x18729,False,362,1139280,1154273,15,5,21475697629,26,34.115178322912,-117.97737635624999,89.577
85101,0x18729,False,362,1139280,1154273,15,5,21475697629,26,34.1152414386429,-117.97731751528971,89.828
85101,0x18729,False,362,1139280,1154273,15,5,21475697629,26,34.11526239340083,-117.9772976501792,89.911
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.11534436841387,-117.97742304345067,90.496
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.115407819420895,-117.97736193937654,90.736
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.11547101897082,-117.97730050002627,90.974
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.115505971507055,-117.97726596658521,91.107
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.11554754574679,-117.9772242247074,91.269
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.11558878471041,-117.97718206373443,91.434
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.11562977221693,-117.97713965130437,91.601
134259,0x187a1,False,255,2458538,2463216,15,5,4295828484,8,34.11567050826635,-117.97709698741723,91.77
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.11532299456078,-117.97739027020927,90.351
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.1153864455678,-117.97732992050642,90.588
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.11544939366063,-117.97726873261325,90.838
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.11548409473977,-117.9772342829912,90.978
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.11552533370339,-117.9771925411134,91.14
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.11556648884797,-117.97715029632141,91.299
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.115607476354484,-117.97710780007232,91.461
134259,0x187a1,False,255,2458538,2463216,15,5,8590795780,8,34.115648380041975,-117.97706530382322,91.63
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.115302710355095,-117.97735934098655,90.178
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.11536582608599,-117.97729890746467,90.429
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.115428355083665,-117.97723780339054,90.672
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.11546288852474,-117.9772036052256,90.809
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.11550421130739,-117.97716236626198,90.976
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.11554553409003,-117.97712062438417,91.146
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.11558668923462,-117.97707821195411,91.315
134259,0x187a1,False,255,2458538,2463216,15,5,12885763076,8,34.11562734146501,-117.9770351289718,91.48
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11528200705426,-117.97732757357353,90.025
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11534478750903,-117.97726739150875,90.27
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11540723268767,-117.97720695798687,90.525
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.115441682309715,-117.97717292745997,90.667
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11548266981623,-117.9771315208583,90.835
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11552348968468,-117.97708944370437,91.002
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11556456101024,-117.97704677981721,91.172
134259,0x187a1,False,255,2458538,2463216,15,5,17180730372,8,34.11560579997385,-117.97700436738715,91.35
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.11526239340083,-117.9772976501792,89.911
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.11532492239851,-117.97723755193344,90.157
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.115387199939086,-117.97717762132575,90.405
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.11542181719919,-117.9771441775321,90.545
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.1154630561628,-117.9771035253017,90.714
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.115503959850294,-117.97706169960486,90.884
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.11554436062359,-117.97701802988932,91.053
134259,0x187a1,False,255,2458538,2463216,15,5,21475697668,8,34.11558358793044,-117.9769725161551,91.22
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.11534436841387,-117.97742304345067,90.496
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.115407819420895,-117.97736193937654,90.736
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.11547101897082,-117.97730050002627,90.974
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.115505971507055,-117.97726596658521,91.107
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.11554754574679,-117.9772242247074,91.269
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.11558878471041,-117.97718206373443,91.434
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.11562977221693,-117.97713965130437,91.601
136294,0x187bf,False,362,1154273,1158951,15,5,4295828484,8,34.11567050826635,-117.97709698741723,91.77
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.11532299456078,-117.97739027020927,90.351
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.1153864455678,-117.97732992050642,90.588
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.11544939366063,-117.97726873261325,90.838
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.11548409473977,-117.9772342829912,90.978
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.11552533370339,-117.9771925411134,91.14
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.11556648884797,-117.97715029632141,91.299
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.115607476354484,-117.97710780007232,91.461
136294,0x187bf,False,362,1154273,1158951,15,5,8590795780,8,34.115648380041975,-117.97706530382322,91.63
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.115302710355095,-117.97735934098655,90.178
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.11536582608599,-117.97729890746467,90.429
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.115428355083665,-117.97723780339054,90.672
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.11546288852474,-117.9772036052256,90.809
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.11550421130739,-117.97716236626198,90.976
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.11554553409003,-117.97712062438417,91.146
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.11558668923462,-117.97707821195411,91.315
136294,0x187bf,False,362,1154273,1158951,15,5,12885763076,8,34.11562734146501,-117.9770351289718,91.48
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11528200705426,-117.97732757357353,90.025
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11534478750903,-117.97726739150875,90.27
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11540723268767,-117.97720695798687,90.525
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.115441682309715,-117.97717292745997,90.667
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11548266981623,-117.9771315208583,90.835
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11552348968468,-117.97708944370437,91.002
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11556456101024,-117.97704677981721,91.172
136294,0x187bf,False,362,1154273,1158951,15,5,17180730372,8,34.11560579997385,-117.97700436738715,91.35
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.11526239340083,-117.9772976501792,89.911
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.11532492239851,-117.97723755193344,90.157
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.115387199939086,-117.97717762132575,90.405
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.11542181719919,-117.9771441775321,90.545
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.1154630561628,-117.9771035253017,90.714
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.115503959850294,-117.97706169960486,90.884
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.11554436062359,-117.97701802988932,91.053
136294,0x187bf,False,362,1154273,1158951,15,5,21475697668,8,34.11558358793044,-117.9769725161551,91.22
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11567050826635,-117.97709698741723,91.77
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11571191486803,-117.9770530662446,91.954
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11575298619358,-117.97700864215777,92.121
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.115786681444334,-117.97697159414575,92.253
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11580679801195,-117.97694946592136,92.333
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11584686350912,-117.97690487419649,92.498
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.115886845187255,-117.97686011483354,92.671
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.115946691975914,-117.97679222141784,92.93
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11600595203135,-117.97672348981182,93.182
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.1160644577155,-117.97665417147257,93.445
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11612220902837,-117.97658409876203,93.71
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11617920596995,-117.97651318786119,93.963
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11618549239733,-117.9765053088722,93.991
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.116223127142575,-117.97645744820508,94.158
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.116260594249766,-117.97640933608086,94.327
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11629789371889,-117.9763608048615,94.497
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11635321427983,-117.97628746320872,94.747
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11640803192658,-117.97621395391789,94.992
155453,0x187dd,False,255,2463216,2474835,31,7,4295828258,19,34.11642018568619,-117.97619760920671,95.046
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.115648380041975,-117.97706530382322,91.63
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11568945136752,-117.97702155028867,91.796
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.115730271235975,-117.97697746147797,91.972
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.1157638826677,-117.97694074874207,92.121
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11578399923532,-117.9769186205177,92.209
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.115823980913454,-117.9768742802499,92.383
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.115863878772565,-117.97682960470598,92.551
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.1159233902851,-117.97676196274737,92.801
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11598231506441,-117.97669348259845,93.054
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.116040485472425,-117.97662433189727,93.315
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11609806914723,-117.97655459446287,93.572
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11615514990784,-117.97648427029524,93.816
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11616143633522,-117.9764764751253,93.844
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.116199154899505,-117.97642903355333,94.012
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.116236454368625,-117.9763811728862,94.188
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11627358619968,-117.97633297694296,94.36
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11632865530353,-117.97626005438535,94.596
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.11638305385513,-117.97618662891355,94.835
155453,0x187dd,False,255,2463216,2474835,31,7,8590795554,19,34.116395039976666,-117.97617020038334,94.892
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11562734146501,-117.9770351289718,91.48
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.115667993695396,-117.9769915430753,91.659
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11570856210676,-117.9769477057217,91.829
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.115742173538486,-117.97691116062387,91.966
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.115762206287066,-117.97688920003755,92.047
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11580227178424,-117.97684511122687,92.208
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11584208582431,-117.97680068714004,92.37
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.115901178241685,-117.97673312900046,92.63
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.115959600106805,-117.97666473267057,92.904
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.116017519057735,-117.97659566578842,93.166
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11607485127544,-117.9765261798111,93.414
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11613159675992,-117.97645593946251,93.659
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11613788318731,-117.97644814429256,93.686
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11617535029449,-117.97640087035866,93.854
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11621248212555,-117.97635326114865,94.027
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11624944631854,-117.97630523284346,94.201
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11630434778433,-117.97623281320004,94.459
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.11635857869786,-117.97615989064242,94.704
155453,0x187dd,False,255,2463216,2474835,31,7,12885762850,19,34.1163705648194,-117.97614354593124,94.756
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11560579997385,-117.97700436738715,91.35
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11564620074714,-117.97696094912872,91.498
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11568651770141,-117.97691744705125,91.674
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.115720045314106,-117.97688106959147,91.827
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11574007806269,-117.9768591928242,91.918
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.115779892102765,-117.97681518783253,92.088
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11581953850477,-117.9767707637457,92.245
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11587846328408,-117.97670370852032,92.492
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.1159368851492,-117.97663589892365,92.759
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11599455264304,-117.97656725113666,93.012
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11605171722268,-117.97649793279741,93.256
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.1161085465262,-117.97642827918204,93.511
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11611483295358,-117.9764204840121,93.54
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11615221624173,-117.97637346153529,93.717
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11618909661569,-117.97632593614429,93.895
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.116225557894495,-117.9762779078391,94.07
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11627987262706,-117.97620557201472,94.317
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.11633393590253,-117.97613298473324,94.551
155453,0x187dd,False,255,2463216,2474835,31,7,17180730146,19,34.1163460058431,-117.97611680766012,94.602
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11558358793044,-117.9769725161551,91.22
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.115622815237295,-117.97692817588731,91.373
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11566296455349,-117.976885092905,91.538
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11569665980425,-117.97684946981651,91.682
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11571694400993,-117.97682792832535,91.77
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.1157570095071,-117.97678442624789,91.947
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11579640445201,-117.97674016979913,92.124
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.115854993955196,-117.97667319839277,92.384
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11591316436322,-117.97660580789126,92.635
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11597058039996,-117.9765374953804,92.883
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11602757734154,-117.97646842849824,93.128
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.116084239006994,-117.97639902633996,93.373
155453,0x187dd,False,255,2463216,2474835,31,7,25770664738,19,34.11609044161534,-117.97639131498904,93.401
